"country","ADM0","ADM1","ADM2","decimalLatitude","decimalLongitude","locationRemarks","coordinateUncertaintyInMeters","Elevation","soilMoisture","materialSampleID","yearCollected","monthCollected","dayCollected","genus","species","scientific","susceptibility","nativeStatus","lifeStage","sex","occurrenceRemarks","individualCount","specimenDisposition","diagnosticLab","sampleType","testMethod","diseaseTested","BdDetected","BsalDetected","BdLoad","BsalLoad","fatal","basisOfRecord","eventRemarks","tmin","tmax","prec","bio1","bio2","bio3","bio4","bio5","bio6","bio7","bio8","bio9","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19","collectorList","principalInvestigator","Sample_bcid","expeditionCode","projectId"
"Germany",NA,NA,NA,51.403281,6.995988,NA,100,NA,NA,"BsalGer4197_9299_9300",2019,5,8,"Salamandra","salamandra","Salamandra salamandra",NA,NA,NA,"male","male",1,NA,"Universities Trier and Braunschweig","swabbing","quantitative PCR","Bsal",NA,FALSE,NA,NA,FALSE,"LivingSpecimen","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bsal Consortium Germany","Bsal Consortium Germany","https://n2t.net/ark:/21547/Dgt2BsalGer4197_9299_9300","2014-2020",354
"Germany",NA,NA,NA,51.403281,6.995988,NA,100,NA,NA,"BsalGer4195_9295_9296",2019,5,8,"Salamandra","salamandra","Salamandra salamandra",NA,NA,NA,"male","male",1,NA,"Universities Trier and Braunschweig","swabbing","quantitative PCR","Bsal",NA,TRUE,NA,NA,FALSE,"LivingSpecimen","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bsal Consortium Germany","Bsal Consortium Germany","https://n2t.net/ark:/21547/Dgt2BsalGer4195_9295_9296","2014-2020",354
"Germany",NA,NA,NA,51.403281,6.995988,NA,100,NA,NA,"BsalGer4199_9303_9304",2019,5,8,"Salamandra","salamandra","Salamandra salamandra",NA,NA,NA,"male","male",1,NA,"Universities Trier and Braunschweig","swabbing","quantitative PCR","Bsal",NA,FALSE,NA,NA,FALSE,"LivingSpecimen","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bsal Consortium Germany","Bsal Consortium Germany","https://n2t.net/ark:/21547/Dgt2BsalGer4199_9303_9304","2014-2020",354
"Germany",NA,NA,NA,51.403281,6.995988,NA,100,NA,NA,"BsalGer4198_9301_9302",2019,5,8,"Salamandra","salamandra","Salamandra salamandra",NA,NA,NA,"male","male",1,NA,"Universities Trier and Braunschweig","swabbing","quantitative PCR","Bsal",NA,TRUE,NA,NA,FALSE,"LivingSpecimen","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bsal Consortium Germany","Bsal Consortium Germany","https://n2t.net/ark:/21547/Dgt2BsalGer4198_9301_9302","2014-2020",354
"Germany",NA,NA,NA,51.403281,6.995988,NA,100,NA,NA,"BsalGer4201_9307_9308",2019,5,8,"Salamandra","salamandra","Salamandra salamandra",NA,NA,NA,"not determined","not determined",1,NA,"Universities Trier and Braunschweig","swabbing","quantitative PCR","Bsal",NA,FALSE,NA,NA,FALSE,"LivingSpecimen","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bsal Consortium Germany","Bsal Consortium Germany","https://n2t.net/ark:/21547/Dgt2BsalGer4201_9307_9308","2014-2020",354
"Germany",NA,NA,NA,51.403281,6.995988,NA,100,NA,NA,"BsalGer4202_9309_9310",2019,5,8,"Salamandra","salamandra","Salamandra salamandra",NA,NA,NA,"male","male",1,NA,"Universities Trier and Braunschweig","swabbing","quantitative PCR","Bsal",NA,FALSE,NA,NA,FALSE,"LivingSpecimen","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bsal Consortium Germany","Bsal Consortium Germany","https://n2t.net/ark:/21547/Dgt2BsalGer4202_9309_9310","2014-2020",354
"Germany",NA,NA,NA,51.403281,6.995988,NA,100,NA,NA,"BsalGer4224_9353_9354",2019,5,8,"Salamandra","salamandra","Salamandra salamandra",NA,NA,NA,"male","male",1,NA,"Universities Trier and Braunschweig","swabbing","quantitative PCR","Bsal",NA,FALSE,NA,NA,FALSE,"LivingSpecimen","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bsal Consortium Germany","Bsal Consortium Germany","https://n2t.net/ark:/21547/Dgt2BsalGer4224_9353_9354","2014-2020",354
"Germany",NA,NA,NA,51.403281,6.995988,NA,100,NA,NA,"BsalGer4226_9357_9358",2019,5,8,"Salamandra","salamandra","Salamandra salamandra",NA,NA,NA,"male","male",1,NA,"Universities Trier and Braunschweig","swabbing","quantitative PCR","Bsal",NA,FALSE,NA,NA,FALSE,"LivingSpecimen","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bsal Consortium Germany","Bsal Consortium Germany","https://n2t.net/ark:/21547/Dgt2BsalGer4226_9357_9358","2014-2020",354
"Germany",NA,NA,NA,51.403281,6.995988,NA,100,NA,NA,"BsalGer4230_9365_9366",2019,5,8,"Salamandra","salamandra","Salamandra salamandra",NA,NA,NA,"not determined","not determined",1,NA,"Universities Trier and Braunschweig","swabbing","quantitative PCR","Bsal",NA,FALSE,NA,NA,FALSE,"LivingSpecimen","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bsal Consortium Germany","Bsal Consortium Germany","https://n2t.net/ark:/21547/Dgt2BsalGer4230_9365_9366","2014-2020",354
"Germany",NA,NA,NA,51.403281,6.995988,NA,100,NA,NA,"BsalGer4207_9319_9320",2019,5,8,"Salamandra","salamandra","Salamandra salamandra",NA,NA,NA,"male","male",1,NA,"Universities Trier and Braunschweig","swabbing","quantitative PCR","Bsal",NA,FALSE,NA,NA,FALSE,"LivingSpecimen","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bsal Consortium Germany","Bsal Consortium Germany","https://n2t.net/ark:/21547/Dgt2BsalGer4207_9319_9320","2014-2020",354
"Germany",NA,NA,NA,50.1662,6.191891,NA,100,NA,NA,"BsalGer2325_5a",2015,4,26,"Lissotriton","helveticus","Lissotriton helveticus",NA,NA,NA,"not determined","not determined",1,NA,"Universities Trier and Braunschweig","swabbing","quantitative PCR","Bsal",NA,FALSE,NA,NA,FALSE,"LivingSpecimen","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bsal Consortium Germany","Bsal Consortium Germany","https://n2t.net/ark:/21547/Dgt2BsalGer2325_5a","2014-2020",354
"Germany",NA,NA,NA,50.1662,6.191891,NA,100,NA,NA,"BsalGer2324_4a",2015,4,26,"Ichthyosaura","alpestris","Ichthyosaura alpestris",NA,NA,NA,"not determined","not determined",1,NA,"Universities Trier and Braunschweig","swabbing","quantitative PCR","Bsal",NA,FALSE,NA,NA,FALSE,"LivingSpecimen","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bsal Consortium Germany","Bsal Consortium Germany","https://n2t.net/ark:/21547/Dgt2BsalGer2324_4a","2014-2020",354
"Germany",NA,NA,NA,50.1662,6.191891,NA,100,NA,NA,"BsalGer2323_3a",2015,4,26,"Ichthyosaura","alpestris","Ichthyosaura alpestris",NA,NA,NA,"not determined","not determined",1,NA,"Universities Trier and Braunschweig","swabbing","quantitative PCR","Bsal",NA,FALSE,NA,NA,FALSE,"LivingSpecimen","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bsal Consortium Germany","Bsal Consortium Germany","https://n2t.net/ark:/21547/Dgt2BsalGer2323_3a","2014-2020",354
"Germany",NA,NA,NA,50.1662,6.191891,NA,100,NA,NA,"BsalGer2322_2a",2015,4,26,"Ichthyosaura","alpestris","Ichthyosaura alpestris",NA,NA,NA,"not determined","not determined",1,NA,"Universities Trier and Braunschweig","swabbing","quantitative PCR","Bsal",NA,FALSE,NA,NA,FALSE,"LivingSpecimen","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bsal Consortium Germany","Bsal Consortium Germany","https://n2t.net/ark:/21547/Dgt2BsalGer2322_2a","2014-2020",354
"Germany",NA,NA,NA,50.1662,6.191891,NA,100,NA,NA,"BsalGer2321_1a",2015,4,26,"Ichthyosaura","alpestris","Ichthyosaura alpestris",NA,NA,NA,"not determined","not determined",1,NA,"Universities Trier and Braunschweig","swabbing","quantitative PCR","Bsal",NA,FALSE,NA,NA,FALSE,"LivingSpecimen","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bsal Consortium Germany","Bsal Consortium Germany","https://n2t.net/ark:/21547/Dgt2BsalGer2321_1a","2014-2020",354
"Germany",NA,NA,NA,50.266317,6.359273,NA,100,NA,NA,"BsalGer6124_SCHNEE_2019_35",2019,5,17,"Lissotriton","helveticus","Lissotriton helveticus",NA,NA,NA,"female","female",1,NA,"Universities Trier and Braunschweig","swabbing","quantitative PCR","Bsal",NA,FALSE,NA,NA,FALSE,"LivingSpecimen","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bsal Consortium Germany","Bsal Consortium Germany","https://n2t.net/ark:/21547/Dgt2BsalGer6124_SCHNEE_2019_35","2014-2020",354
"Germany",NA,NA,NA,51.511293,7.235178,NA,100,NA,NA,"BsalGer3780_BO_2019_245_246",2019,10,8,"Salamandra","salamandra","Salamandra salamandra",NA,NA,NA,"male","male",1,NA,"Universities Trier and Braunschweig","swabbing","quantitative PCR","Bsal",NA,FALSE,NA,NA,FALSE,"LivingSpecimen","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bsal Consortium Germany","Bsal Consortium Germany","https://n2t.net/ark:/21547/Dgt2BsalGer3780_BO_2019_245_246","2014-2020",354
"Germany",NA,NA,NA,51.511293,7.235178,NA,100,NA,NA,"BsalGer3772_BO_2019_221_222",2019,10,8,"Salamandra","salamandra","Salamandra salamandra",NA,NA,NA,"female","female",1,NA,"Universities Trier and Braunschweig","swabbing","quantitative PCR","Bsal",NA,FALSE,NA,NA,FALSE,"LivingSpecimen","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bsal Consortium Germany","Bsal Consortium Germany","https://n2t.net/ark:/21547/Dgt2BsalGer3772_BO_2019_221_222","2014-2020",354
"Germany",NA,NA,NA,51.511293,7.235178,NA,100,NA,NA,"BsalGer3773_BO_2019_227_215",2019,10,8,"Salamandra","salamandra","Salamandra salamandra",NA,NA,NA,"male","male",1,NA,"Universities Trier and Braunschweig","swabbing","quantitative PCR","Bsal",NA,FALSE,NA,NA,FALSE,"LivingSpecimen","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bsal Consortium Germany","Bsal Consortium Germany","https://n2t.net/ark:/21547/Dgt2BsalGer3773_BO_2019_227_215","2014-2020",354
"Germany",NA,NA,NA,51.511293,7.235178,NA,100,NA,NA,"BsalGer3774_BO_2019_228_229",2019,10,8,"Salamandra","salamandra","Salamandra salamandra",NA,NA,NA,"not determined","not determined",1,NA,"Universities Trier and Braunschweig","swabbing","quantitative PCR","Bsal",NA,FALSE,NA,NA,FALSE,"LivingSpecimen","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bsal Consortium Germany","Bsal Consortium Germany","https://n2t.net/ark:/21547/Dgt2BsalGer3774_BO_2019_228_229","2014-2020",354
"Germany",NA,NA,NA,51.511293,7.235178,NA,100,NA,NA,"BsalGer3775_BO_2019_231_232",2019,10,8,"Salamandra","salamandra","Salamandra salamandra",NA,NA,NA,"male","male",1,NA,"Universities Trier and Braunschweig","swabbing","quantitative PCR","Bsal",NA,FALSE,NA,NA,FALSE,"LivingSpecimen","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bsal Consortium Germany","Bsal Consortium Germany","https://n2t.net/ark:/21547/Dgt2BsalGer3775_BO_2019_231_232","2014-2020",354
"Germany",NA,NA,NA,51.511293,7.235178,NA,100,NA,NA,"BsalGer3776_BO_2019_236_237",2019,10,8,"Salamandra","salamandra","Salamandra salamandra",NA,NA,NA,"male","male",1,NA,"Universities Trier and Braunschweig","swabbing","quantitative PCR","Bsal",NA,FALSE,NA,NA,FALSE,"LivingSpecimen","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bsal Consortium Germany","Bsal Consortium Germany","https://n2t.net/ark:/21547/Dgt2BsalGer3776_BO_2019_236_237","2014-2020",354
"Germany",NA,NA,NA,51.511293,7.235178,NA,100,NA,NA,"BsalGer3777_BO_2019_238_239",2019,10,8,"Salamandra","salamandra","Salamandra salamandra",NA,NA,NA,"female","female",1,NA,"Universities Trier and Braunschweig","swabbing","quantitative PCR","Bsal",NA,FALSE,NA,NA,FALSE,"LivingSpecimen","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bsal Consortium Germany","Bsal Consortium Germany","https://n2t.net/ark:/21547/Dgt2BsalGer3777_BO_2019_238_239","2014-2020",354
"Germany",NA,NA,NA,51.511293,7.235178,NA,100,NA,NA,"BsalGer3778_BO_2019_241_242",2019,10,8,"Salamandra","salamandra","Salamandra salamandra",NA,NA,NA,"not determined","not determined",1,NA,"Universities Trier and Braunschweig","swabbing","quantitative PCR","Bsal",NA,FALSE,NA,NA,FALSE,"LivingSpecimen","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bsal Consortium Germany","Bsal Consortium Germany","https://n2t.net/ark:/21547/Dgt2BsalGer3778_BO_2019_241_242","2014-2020",354
"Germany",NA,NA,NA,51.511293,7.235178,NA,100,NA,NA,"BsalGer3779_BO_2019_248_249",2019,10,8,"Salamandra","salamandra","Salamandra salamandra",NA,NA,NA,"male","male",1,NA,"Universities Trier and Braunschweig","swabbing","quantitative PCR","Bsal",NA,FALSE,NA,NA,FALSE,"LivingSpecimen","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bsal Consortium Germany","Bsal Consortium Germany","https://n2t.net/ark:/21547/Dgt2BsalGer3779_BO_2019_248_249","2014-2020",354
"Germany",NA,NA,NA,51.511293,7.235178,NA,100,NA,NA,"BsalGer3781_7749_7750",2019,10,8,"Salamandra","salamandra","Salamandra salamandra",NA,NA,NA,"female","female",1,NA,"Universities Trier and Braunschweig","swabbing","quantitative PCR","Bsal",NA,FALSE,NA,NA,FALSE,"LivingSpecimen","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bsal Consortium Germany","Bsal Consortium Germany","https://n2t.net/ark:/21547/Dgt2BsalGer3781_7749_7750","2014-2020",354
"Germany",NA,NA,NA,51.511293,7.235178,NA,100,NA,NA,"BsalGer3782_7752_7753",2019,10,8,"Salamandra","salamandra","Salamandra salamandra",NA,NA,NA,"male","male",1,NA,"Universities Trier and Braunschweig","swabbing","quantitative PCR","Bsal",NA,FALSE,NA,NA,FALSE,"LivingSpecimen","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bsal Consortium Germany","Bsal Consortium Germany","https://n2t.net/ark:/21547/Dgt2BsalGer3782_7752_7753","2014-2020",354
"Germany",NA,NA,NA,51.511293,7.235178,NA,100,NA,NA,"BsalGer3783_7755_7756",2019,10,8,"Salamandra","salamandra","Salamandra salamandra",NA,NA,NA,"male","male",1,NA,"Universities Trier and Braunschweig","swabbing","quantitative PCR","Bsal",NA,FALSE,NA,NA,FALSE,"LivingSpecimen","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bsal Consortium Germany","Bsal Consortium Germany","https://n2t.net/ark:/21547/Dgt2BsalGer3783_7755_7756","2014-2020",354
"Germany",NA,NA,NA,51.511293,7.235178,NA,100,NA,NA,"BsalGer3784_7758_7759",2019,10,8,"Salamandra","salamandra","Salamandra salamandra",NA,NA,NA,"male","male",1,NA,"Universities Trier and Braunschweig","swabbing","quantitative PCR","Bsal",NA,FALSE,NA,NA,FALSE,"LivingSpecimen","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bsal Consortium Germany","Bsal Consortium Germany","https://n2t.net/ark:/21547/Dgt2BsalGer3784_7758_7759","2014-2020",354
"Germany",NA,NA,NA,51.511293,7.235178,NA,100,NA,NA,"BsalGer3785_7761_7762",2019,10,8,"Salamandra","salamandra","Salamandra salamandra",NA,NA,NA,"male","male",1,NA,"Universities Trier and Braunschweig","swabbing","quantitative PCR","Bsal",NA,FALSE,NA,NA,FALSE,"LivingSpecimen","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bsal Consortium Germany","Bsal Consortium Germany","https://n2t.net/ark:/21547/Dgt2BsalGer3785_7761_7762","2014-2020",354
"Germany",NA,NA,NA,51.511293,7.235178,NA,100,NA,NA,"BsalGer3786_7764_7765",2019,10,8,"Salamandra","salamandra","Salamandra salamandra",NA,NA,NA,"not determined","not determined",1,NA,"Universities Trier and Braunschweig","swabbing","quantitative PCR","Bsal",NA,FALSE,NA,NA,FALSE,"LivingSpecimen","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bsal Consortium Germany","Bsal Consortium Germany","https://n2t.net/ark:/21547/Dgt2BsalGer3786_7764_7765","2014-2020",354
"Germany",NA,NA,NA,50.509209,6.295323,NA,100,NA,NA,"BsalGer5347_DOE_2019_FM_001",2019,6,5,"Lissotriton","helveticus","Lissotriton helveticus",NA,NA,NA,"female","female",1,NA,"Universities Trier and Braunschweig","swabbing","quantitative PCR","Bsal",NA,FALSE,NA,NA,FALSE,"LivingSpecimen","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bsal Consortium Germany","Bsal Consortium Germany","https://n2t.net/ark:/21547/Dgt2BsalGer5347_DOE_2019_FM_001","2014-2020",354
"Germany",NA,NA,NA,49.845261,6.389539,NA,100,NA,NA,"BsalGer6341_WEI_2019_06",2019,3,12,"Ichthyosaura","alpestris","Ichthyosaura alpestris",NA,NA,NA,"male","male",1,NA,"Universities Trier and Braunschweig","swabbing","quantitative PCR","Bsal",NA,FALSE,NA,NA,FALSE,"LivingSpecimen","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bsal Consortium Germany","Bsal Consortium Germany","https://n2t.net/ark:/21547/Dgt2BsalGer6341_WEI_2019_06","2014-2020",354
"Germany",NA,NA,NA,49.845261,6.389539,NA,100,NA,NA,"BsalGer6336_WEI_2019_01",2019,3,12,"Lissotriton","helveticus","Lissotriton helveticus",NA,NA,NA,"male","male",1,NA,"Universities Trier and Braunschweig","swabbing","quantitative PCR","Bsal",NA,FALSE,NA,NA,FALSE,"LivingSpecimen","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bsal Consortium Germany","Bsal Consortium Germany","https://n2t.net/ark:/21547/Dgt2BsalGer6336_WEI_2019_01","2014-2020",354
"Germany",NA,NA,NA,49.845261,6.389539,NA,100,NA,NA,"BsalGer6337_WEI_2019_02",2019,3,12,"Lissotriton","helveticus","Lissotriton helveticus",NA,NA,NA,"female","female",1,NA,"Universities Trier and Braunschweig","swabbing","quantitative PCR","Bsal",NA,FALSE,NA,NA,FALSE,"LivingSpecimen","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bsal Consortium Germany","Bsal Consortium Germany","https://n2t.net/ark:/21547/Dgt2BsalGer6337_WEI_2019_02","2014-2020",354
"Germany",NA,NA,NA,49.845261,6.389539,NA,100,NA,NA,"BsalGer6338_WEI_2019_03",2019,3,12,"Lissotriton","helveticus","Lissotriton helveticus",NA,NA,NA,"male","male",1,NA,"Universities Trier and Braunschweig","swabbing","quantitative PCR","Bsal",NA,FALSE,NA,NA,FALSE,"LivingSpecimen","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bsal Consortium Germany","Bsal Consortium Germany","https://n2t.net/ark:/21547/Dgt2BsalGer6338_WEI_2019_03","2014-2020",354
"Germany",NA,NA,NA,49.845261,6.389539,NA,100,NA,NA,"BsalGer6339_WEI_2019_04",2019,3,12,"Lissotriton","helveticus","Lissotriton helveticus",NA,NA,NA,"male","male",1,NA,"Universities Trier and Braunschweig","swabbing","quantitative PCR","Bsal",NA,FALSE,NA,NA,FALSE,"LivingSpecimen","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bsal Consortium Germany","Bsal Consortium Germany","https://n2t.net/ark:/21547/Dgt2BsalGer6339_WEI_2019_04","2014-2020",354
"Germany",NA,NA,NA,49.845261,6.389539,NA,100,NA,NA,"BsalGer6340_WEI_2019_05",2019,3,12,"Lissotriton","helveticus","Lissotriton helveticus",NA,NA,NA,"female","female",1,NA,"Universities Trier and Braunschweig","swabbing","quantitative PCR","Bsal",NA,FALSE,NA,NA,FALSE,"LivingSpecimen","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bsal Consortium Germany","Bsal Consortium Germany","https://n2t.net/ark:/21547/Dgt2BsalGer6340_WEI_2019_05","2014-2020",354
"Germany",NA,NA,NA,49.845261,6.389539,NA,100,NA,NA,"BsalGer6342_WEI_2019_07",2019,3,12,"Ichthyosaura","alpestris","Ichthyosaura alpestris",NA,NA,NA,"male","male",1,NA,"Universities Trier and Braunschweig","swabbing","quantitative PCR","Bsal",NA,FALSE,NA,NA,FALSE,"LivingSpecimen","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bsal Consortium Germany","Bsal Consortium Germany","https://n2t.net/ark:/21547/Dgt2BsalGer6342_WEI_2019_07","2014-2020",354
"Germany",NA,NA,NA,49.845261,6.389539,NA,100,NA,NA,"BsalGer6343_WEI_2019_08",2019,3,12,"Ichthyosaura","alpestris","Ichthyosaura alpestris",NA,NA,NA,"male","male",1,NA,"Universities Trier and Braunschweig","swabbing","quantitative PCR","Bsal",NA,FALSE,NA,NA,FALSE,"LivingSpecimen","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bsal Consortium Germany","Bsal Consortium Germany","https://n2t.net/ark:/21547/Dgt2BsalGer6343_WEI_2019_08","2014-2020",354
"Germany",NA,NA,NA,49.845261,6.389539,NA,100,NA,NA,"BsalGer6344_WEI_2019_09",2019,3,12,"Ichthyosaura","alpestris","Ichthyosaura alpestris",NA,NA,NA,"male","male",1,NA,"Universities Trier and Braunschweig","swabbing","quantitative PCR","Bsal",NA,FALSE,NA,NA,FALSE,"LivingSpecimen","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bsal Consortium Germany","Bsal Consortium Germany","https://n2t.net/ark:/21547/Dgt2BsalGer6344_WEI_2019_09","2014-2020",354
"Germany",NA,NA,NA,49.845261,6.389539,NA,100,NA,NA,"BsalGer6345_WEI_2019_10",2019,3,12,"Ichthyosaura","alpestris","Ichthyosaura alpestris",NA,NA,NA,"female","female",1,NA,"Universities Trier and Braunschweig","swabbing","quantitative PCR","Bsal",NA,FALSE,NA,NA,FALSE,"LivingSpecimen","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bsal Consortium Germany","Bsal Consortium Germany","https://n2t.net/ark:/21547/Dgt2BsalGer6345_WEI_2019_10","2014-2020",354
"Germany",NA,NA,NA,49.810117,6.530386,NA,100,NA,NA,"BsalGer2695_62",2016,3,28,"Salamandra","salamandra","Salamandra salamandra",NA,NA,NA,"not determined","not determined",1,NA,"Universities Trier and Braunschweig","swabbing","quantitative PCR","Bsal",NA,FALSE,NA,NA,FALSE,"LivingSpecimen","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bsal Consortium Germany","Bsal Consortium Germany","https://n2t.net/ark:/21547/Dgt2BsalGer2695_62","2014-2020",354
"Germany",NA,NA,NA,49.810117,6.530386,NA,100,NA,NA,"BsalGer2697_64",2016,3,28,"Salamandra","salamandra","Salamandra salamandra",NA,NA,NA,"not determined","not determined",1,NA,"Universities Trier and Braunschweig","swabbing","quantitative PCR","Bsal",NA,FALSE,NA,NA,FALSE,"LivingSpecimen","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bsal Consortium Germany","Bsal Consortium Germany","https://n2t.net/ark:/21547/Dgt2BsalGer2697_64","2014-2020",354
"Germany",NA,NA,NA,49.810117,6.530386,NA,100,NA,NA,"BsalGer2696_63",2016,3,28,"Salamandra","salamandra","Salamandra salamandra",NA,NA,NA,"not determined","not determined",1,NA,"Universities Trier and Braunschweig","swabbing","quantitative PCR","Bsal",NA,FALSE,NA,NA,FALSE,"LivingSpecimen","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bsal Consortium Germany","Bsal Consortium Germany","https://n2t.net/ark:/21547/Dgt2BsalGer2696_63","2014-2020",354
