principalInvestigator,country,locality,yearCollected,decimalLatitude,decimalLongitude,materialSampleID,basisOfRecord,genus,specificEpithet,sampleType,testMethod,diseaseTested,BdDetected,BsalDetected,BdLoad,BsalLoad,fatal,monthCollected,dayCollected,quantityDetected,dilutionFactor,cycleTimeFirstDetection,diagnosticLab,continentOcean,stateProvince,municipality,county,locationRemarks,verbatimEventDate,horizontalDatum,coordinateUncertaintyInMeters,georeferenceProtocol,minimumElevationInMeters,maximumElevationInMeters,minimumDepthInMeters,maximumDepthInMeters,locationID,habitat,eventRemarks,collectorList,occurrenceID,institutionCode,collectionCode,catalogNumber,otherCatalogNumbers,fieldNumber,infraspecificEpithet,taxonRemarks,lifeStage,establishmentMeans,sex,associatedReferences,occurrenceRemarks,individualCount,weightUnits,weight,lengthUnits,length,organismRemarks,diseaseLineage,geFALSEtypeMethod,diseaseTestedPositiveCount,specimenDisposition,zeScore,measurementRemarks,tissueID,tissueType,tissuePlate,tissueWell,tissueCatalogNumber,tissueBarcode,tissueInstitution,tissueOtherCatalogNumbers,tissueSamplingYear,tissueSamplingMonth,tissueSamplingDay,tissueRecordedBy,tissueContainer,tissuePreservative,associatedSequences,tissueRemarks,fromTissue,tissueBlocked,biosampleAccession,DiagFALSEstics_bcid,Sample_bcid,expeditionCode,projectId
Bsal Consortium Germany,Germany,Brockenberg,2019,50.746724,6.232078,BsalGer5065_BB_2019_GU_27,LivingSpecimen,Bombina,variegata,swabbing,quantitative PCR,Bsal,NA,FALSE,NA,NA,FALSE,6,14,,,,Universities Trier and Braunschweig,,,,,,6/14/2019,,100,,,,,,,,,Bsal Consortium Germany,,,,,,,,,,,not determined,,not determined,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/Dgu2d61c5267c878ed460ec0834f6b49bdeb,https://n2t.net/ark:/21547/Dgt2BsalGer5065_BB_2019_GU_27,2014-2020,354
Bsal Consortium Germany,Germany,Brockenberg,2019,50.746724,6.232078,BsalGer5064_BB_2019_GU_26,LivingSpecimen,Bombina,variegata,swabbing,quantitative PCR,Bsal,NA,FALSE,NA,NA,FALSE,6,14,,,,Universities Trier and Braunschweig,,,,,,6/14/2019,,100,,,,,,,,,Bsal Consortium Germany,,,,,,,,,,,not determined,,not determined,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/Dgu2108124eca57fb1ff9bebda105211f54b,https://n2t.net/ark:/21547/Dgt2BsalGer5064_BB_2019_GU_26,2014-2020,354
Bsal Consortium Germany,Germany,Brockenberg,2019,50.746724,6.232078,BsalGer5063_BB_2019_GU_25,LivingSpecimen,Bombina,variegata,swabbing,quantitative PCR,Bsal,NA,FALSE,NA,NA,FALSE,6,14,,,,Universities Trier and Braunschweig,,,,,,6/14/2019,,100,,,,,,,,,Bsal Consortium Germany,,,,,,,,,,,not determined,,not determined,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/Dgu255cfe8f2fea5f84e6e579e834675da08,https://n2t.net/ark:/21547/Dgt2BsalGer5063_BB_2019_GU_25,2014-2020,354
Bsal Consortium Germany,Germany,Brockenberg,2019,50.746724,6.232078,BsalGer5062_BB_2019_GU_24,LivingSpecimen,Bombina,variegata,swabbing,quantitative PCR,Bsal,NA,FALSE,NA,NA,FALSE,6,14,,,,Universities Trier and Braunschweig,,,,,,6/14/2019,,100,,,,,,,,,Bsal Consortium Germany,,,,,,,,,,,not determined,,not determined,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/Dgu213f37e57db0adab11abf483310591e8f,https://n2t.net/ark:/21547/Dgt2BsalGer5062_BB_2019_GU_24,2014-2020,354
Bsal Consortium Germany,Germany,Brockenberg,2019,50.746724,6.232078,BsalGer5061_BB_2019_GU_23,LivingSpecimen,Bombina,variegata,swabbing,quantitative PCR,Bsal,NA,FALSE,NA,NA,FALSE,6,14,,,,Universities Trier and Braunschweig,,,,,,6/14/2019,,100,,,,,,,,,Bsal Consortium Germany,,,,,,,,,,,not determined,,not determined,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/Dgu232e85465bf6bfe1dc751e276ab65bd70,https://n2t.net/ark:/21547/Dgt2BsalGer5061_BB_2019_GU_23,2014-2020,354
Bsal Consortium Germany,Germany,Brockenberg,2019,50.746724,6.232078,BsalGer5060_BB_2019_GU_22,LivingSpecimen,Bombina,variegata,swabbing,quantitative PCR,Bsal,NA,FALSE,NA,NA,FALSE,6,14,,,,Universities Trier and Braunschweig,,,,,,6/14/2019,,100,,,,,,,,,Bsal Consortium Germany,,,,,,,,,,,not determined,,not determined,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/Dgu2ad1ba83a9bf795c8b0c074d561038db8,https://n2t.net/ark:/21547/Dgt2BsalGer5060_BB_2019_GU_22,2014-2020,354
Bsal Consortium Germany,Germany,Brockenberg,2019,50.746724,6.232078,BsalGer5059_BB_2019_GU_21,LivingSpecimen,Bombina,variegata,swabbing,quantitative PCR,Bsal,NA,FALSE,NA,NA,FALSE,6,14,,,,Universities Trier and Braunschweig,,,,,,6/14/2019,,100,,,,,,,,,Bsal Consortium Germany,,,,,,,,,,,not determined,,not determined,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/Dgu2b80978a4ac726eeceed3f556b7166a3f,https://n2t.net/ark:/21547/Dgt2BsalGer5059_BB_2019_GU_21,2014-2020,354
Bsal Consortium Germany,Germany,Brockenberg,2019,50.746724,6.232078,BsalGer5058_BB_2019_GU_20,LivingSpecimen,Bombina,variegata,swabbing,quantitative PCR,Bsal,NA,FALSE,NA,NA,FALSE,6,14,,,,Universities Trier and Braunschweig,,,,,,6/14/2019,,100,,,,,,,,,Bsal Consortium Germany,,,,,,,,,,,not determined,,not determined,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/Dgu25a03cb91ebd34ddc2c8c01464b7a1400,https://n2t.net/ark:/21547/Dgt2BsalGer5058_BB_2019_GU_20,2014-2020,354
Bsal Consortium Germany,Germany,Brockenberg,2019,50.746724,6.232078,BsalGer5057_BB_2019_GU_19,LivingSpecimen,Bombina,variegata,swabbing,quantitative PCR,Bsal,NA,FALSE,NA,NA,FALSE,6,14,,,,Universities Trier and Braunschweig,,,,,,6/14/2019,,100,,,,,,,,,Bsal Consortium Germany,,,,,,,,,,,not determined,,not determined,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/Dgu2265ac85a9ea5659dc17109567341df40,https://n2t.net/ark:/21547/Dgt2BsalGer5057_BB_2019_GU_19,2014-2020,354
Bsal Consortium Germany,Germany,Brockenberg,2019,50.746724,6.232078,BsalGer5056_BB_2019_GU_18,LivingSpecimen,Bombina,variegata,swabbing,quantitative PCR,Bsal,NA,FALSE,NA,NA,FALSE,6,14,,,,Universities Trier and Braunschweig,,,,,,6/14/2019,,100,,,,,,,,,Bsal Consortium Germany,,,,,,,,,,,not determined,,not determined,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/Dgu225cb1927e1499607c17a59e6fc9cf16c,https://n2t.net/ark:/21547/Dgt2BsalGer5056_BB_2019_GU_18,2014-2020,354
Bsal Consortium Germany,Germany,Brockenberg,2019,50.746724,6.232078,BsalGer5055_BB_2019_GU_17,LivingSpecimen,Bombina,variegata,swabbing,quantitative PCR,Bsal,NA,FALSE,NA,NA,FALSE,6,14,,,,Universities Trier and Braunschweig,,,,,,6/14/2019,,100,,,,,,,,,Bsal Consortium Germany,,,,,,,,,,,not determined,,not determined,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/Dgu29215b8c79cbca358dd1af0cb3df362b2,https://n2t.net/ark:/21547/Dgt2BsalGer5055_BB_2019_GU_17,2014-2020,354
Bsal Consortium Germany,Germany,Brockenberg,2019,50.746724,6.232078,BsalGer5054_BB_2019_GU_16,LivingSpecimen,Bombina,variegata,swabbing,quantitative PCR,Bsal,NA,FALSE,NA,NA,FALSE,6,14,,,,Universities Trier and Braunschweig,,,,,,6/14/2019,,100,,,,,,,,,Bsal Consortium Germany,,,,,,,,,,,not determined,,not determined,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/Dgu27a87685c9142fa5f42a7668848e40534,https://n2t.net/ark:/21547/Dgt2BsalGer5054_BB_2019_GU_16,2014-2020,354
Bsal Consortium Germany,Germany,Brockenberg,2019,50.746724,6.232078,BsalGer5053_BB_2019_GU_15,LivingSpecimen,Bombina,variegata,swabbing,quantitative PCR,Bsal,NA,FALSE,NA,NA,FALSE,6,14,,,,Universities Trier and Braunschweig,,,,,,6/14/2019,,100,,,,,,,,,Bsal Consortium Germany,,,,,,,,,,,not determined,,not determined,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/Dgu216e3f0ceb90a04fd5282797b40c04861,https://n2t.net/ark:/21547/Dgt2BsalGer5053_BB_2019_GU_15,2014-2020,354
Bsal Consortium Germany,Germany,Brockenberg,2019,50.746724,6.232078,BsalGer5052_BB_2019_GU_14,LivingSpecimen,Bombina,variegata,swabbing,quantitative PCR,Bsal,NA,FALSE,NA,NA,FALSE,6,14,,,,Universities Trier and Braunschweig,,,,,,6/14/2019,,100,,,,,,,,,Bsal Consortium Germany,,,,,,,,,,,not determined,,not determined,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/Dgu2db3f2cfbcd7ecb3772fffa2a95d98c0b,https://n2t.net/ark:/21547/Dgt2BsalGer5052_BB_2019_GU_14,2014-2020,354
Bsal Consortium Germany,Germany,Brockenberg,2019,50.746724,6.232078,BsalGer5051_BB_2019_GU_13,LivingSpecimen,Bombina,variegata,swabbing,quantitative PCR,Bsal,NA,FALSE,NA,NA,FALSE,6,14,,,,Universities Trier and Braunschweig,,,,,,6/14/2019,,100,,,,,,,,,Bsal Consortium Germany,,,,,,,,,,,not determined,,not determined,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/Dgu2a7ccad7fe1744af8aed798e5b22c207b,https://n2t.net/ark:/21547/Dgt2BsalGer5051_BB_2019_GU_13,2014-2020,354
Bsal Consortium Germany,Germany,Brockenberg,2019,50.746724,6.232078,BsalGer5050_BB_2019_GU_12,LivingSpecimen,Bombina,variegata,swabbing,quantitative PCR,Bsal,NA,FALSE,NA,NA,FALSE,6,14,,,,Universities Trier and Braunschweig,,,,,,6/14/2019,,100,,,,,,,,,Bsal Consortium Germany,,,,,,,,,,,not determined,,not determined,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/Dgu24433300a360640453de33d26a842d767,https://n2t.net/ark:/21547/Dgt2BsalGer5050_BB_2019_GU_12,2014-2020,354
Bsal Consortium Germany,Germany,Brockenberg,2019,50.746724,6.232078,BsalGer5049_BB_2019_GU_11,LivingSpecimen,Bombina,variegata,swabbing,quantitative PCR,Bsal,NA,FALSE,NA,NA,FALSE,6,14,,,,Universities Trier and Braunschweig,,,,,,6/14/2019,,100,,,,,,,,,Bsal Consortium Germany,,,,,,,,,,,not determined,,not determined,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/Dgu230fc421985b65d37a05c8e218b357483,https://n2t.net/ark:/21547/Dgt2BsalGer5049_BB_2019_GU_11,2014-2020,354
Bsal Consortium Germany,Germany,Brockenberg,2019,50.746724,6.232078,BsalGer5048_BB_2019_GU_10,LivingSpecimen,Bombina,variegata,swabbing,quantitative PCR,Bsal,NA,FALSE,NA,NA,FALSE,6,14,,,,Universities Trier and Braunschweig,,,,,,6/14/2019,,100,,,,,,,,,Bsal Consortium Germany,,,,,,,,,,,not determined,,not determined,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/Dgu2e13627057c8969fd682d19462394347a,https://n2t.net/ark:/21547/Dgt2BsalGer5048_BB_2019_GU_10,2014-2020,354
Bsal Consortium Germany,Germany,Brockenberg,2019,50.746724,6.232078,BsalGer5047_BB_2019_GU_09,LivingSpecimen,Bombina,variegata,swabbing,quantitative PCR,Bsal,NA,FALSE,NA,NA,FALSE,6,14,,,,Universities Trier and Braunschweig,,,,,,6/14/2019,,100,,,,,,,,,Bsal Consortium Germany,,,,,,,,,,,not determined,,not determined,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/Dgu23bdfd22e6bcad154fd39918132736a9e,https://n2t.net/ark:/21547/Dgt2BsalGer5047_BB_2019_GU_09,2014-2020,354
Bsal Consortium Germany,Germany,Brockenberg,2019,50.746724,6.232078,BsalGer5046_BB_2019_GU_08,LivingSpecimen,Bombina,variegata,swabbing,quantitative PCR,Bsal,NA,FALSE,NA,NA,FALSE,6,14,,,,Universities Trier and Braunschweig,,,,,,6/14/2019,,100,,,,,,,,,Bsal Consortium Germany,,,,,,,,,,,not determined,,not determined,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/Dgu255714489258c667894ab1c14ce554c1e,https://n2t.net/ark:/21547/Dgt2BsalGer5046_BB_2019_GU_08,2014-2020,354
Bsal Consortium Germany,Germany,Brockenberg,2019,50.746724,6.232078,BsalGer5045_BB_2019_GU_07,LivingSpecimen,Bombina,variegata,swabbing,quantitative PCR,Bsal,NA,FALSE,NA,NA,FALSE,6,14,,,,Universities Trier and Braunschweig,,,,,,6/14/2019,,100,,,,,,,,,Bsal Consortium Germany,,,,,,,,,,,not determined,,not determined,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/Dgu23292fd851c6f524f6690f37cd7d3a646,https://n2t.net/ark:/21547/Dgt2BsalGer5045_BB_2019_GU_07,2014-2020,354
Bsal Consortium Germany,Germany,Brockenberg,2019,50.746724,6.232078,BsalGer5044_BB_2019_GU_06,LivingSpecimen,Bombina,variegata,swabbing,quantitative PCR,Bsal,NA,FALSE,NA,NA,FALSE,6,14,,,,Universities Trier and Braunschweig,,,,,,6/14/2019,,100,,,,,,,,,Bsal Consortium Germany,,,,,,,,,,,not determined,,not determined,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/Dgu2da98c46c60e02f47474507166e2e598c,https://n2t.net/ark:/21547/Dgt2BsalGer5044_BB_2019_GU_06,2014-2020,354
Bsal Consortium Germany,Germany,Brockenberg,2019,50.746724,6.232078,BsalGer5043_BB_2019_GU_05,LivingSpecimen,Bombina,variegata,swabbing,quantitative PCR,Bsal,NA,FALSE,NA,NA,FALSE,6,14,,,,Universities Trier and Braunschweig,,,,,,6/14/2019,,100,,,,,,,,,Bsal Consortium Germany,,,,,,,,,,,not determined,,not determined,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/Dgu2157ca6f39316080ef383faa058de94c8,https://n2t.net/ark:/21547/Dgt2BsalGer5043_BB_2019_GU_05,2014-2020,354
Bsal Consortium Germany,Germany,Brockenberg,2019,50.746724,6.232078,BsalGer5042_BB_2019_GU_04,LivingSpecimen,Bombina,variegata,swabbing,quantitative PCR,Bsal,NA,FALSE,NA,NA,FALSE,6,14,,,,Universities Trier and Braunschweig,,,,,,6/14/2019,,100,,,,,,,,,Bsal Consortium Germany,,,,,,,,,,,not determined,,not determined,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/Dgu2ad407b33b8fe80eeb6aa8ed6c12fe617,https://n2t.net/ark:/21547/Dgt2BsalGer5042_BB_2019_GU_04,2014-2020,354
Bsal Consortium Germany,Germany,Brockenberg,2019,50.746724,6.232078,BsalGer5041_BB_2019_GU_03,LivingSpecimen,Bombina,variegata,swabbing,quantitative PCR,Bsal,NA,FALSE,NA,NA,FALSE,6,14,,,,Universities Trier and Braunschweig,,,,,,6/14/2019,,100,,,,,,,,,Bsal Consortium Germany,,,,,,,,,,,not determined,,not determined,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/Dgu2a600422c0bb63002fe22a3e0620f018b,https://n2t.net/ark:/21547/Dgt2BsalGer5041_BB_2019_GU_03,2014-2020,354
Bsal Consortium Germany,Germany,Brockenberg,2019,50.746724,6.232078,BsalGer5040_BB_2019_GU_02,LivingSpecimen,Bombina,variegata,swabbing,quantitative PCR,Bsal,NA,FALSE,NA,NA,FALSE,6,14,,,,Universities Trier and Braunschweig,,,,,,6/14/2019,,100,,,,,,,,,Bsal Consortium Germany,,,,,,,,,,,not determined,,not determined,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/Dgu22705a93e44913f566aa12ce863f90e4e,https://n2t.net/ark:/21547/Dgt2BsalGer5040_BB_2019_GU_02,2014-2020,354
Bsal Consortium Germany,Germany,Brockenberg,2019,50.746724,6.232078,BsalGer5039_BB_2019_GU_01,LivingSpecimen,Bombina,variegata,swabbing,quantitative PCR,Bsal,NA,FALSE,NA,NA,FALSE,6,14,,,,Universities Trier and Braunschweig,,,,,,6/14/2019,,100,,,,,,,,,Bsal Consortium Germany,,,,,,,,,,,not determined,,not determined,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/Dgu286625296295bf556a5655ec4b81bd12e,https://n2t.net/ark:/21547/Dgt2BsalGer5039_BB_2019_GU_01,2014-2020,354
Bsal Consortium Germany,Germany,Thönbach,2019,50.747084,6.366402,BsalGer6276_THOE_2019_FS_017,LivingSpecimen,Salamandra,salamandra,swabbing,quantitative PCR,Bsal,NA,FALSE,NA,NA,FALSE,4,25,,,,Universities Trier and Braunschweig,,,,,,4/25/2019,,100,,,,,,,,,Bsal Consortium Germany,,,,,,,,,,,female,,female,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/Dgu257035a293672b0e32dc3afa18a8dbb1b,https://n2t.net/ark:/21547/Dgt2BsalGer6276_THOE_2019_FS_017,2014-2020,354
Bsal Consortium Germany,Germany,Holderbach,2019,50.548397,6.292036,BsalGer5508_HO_2019_002,LivingSpecimen,Rana,temporaria,swabbing,quantitative PCR,Bsal,NA,FALSE,NA,NA,FALSE,4,25,,,,Universities Trier and Braunschweig,,,,,,4/25/2019,,100,,,,,,,,,Bsal Consortium Germany,,,,,,,,,,,female,,female,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/Dgu286bd23ca84350401cd0446f30f938d10,https://n2t.net/ark:/21547/Dgt2BsalGer5508_HO_2019_002,2014-2020,354
Bsal Consortium Germany,Germany,Holderbach,2019,50.548397,6.292036,BsalGer5509_HO_2019_003,LivingSpecimen,Rana,temporaria,swabbing,quantitative PCR,Bsal,NA,FALSE,NA,NA,FALSE,4,25,,,,Universities Trier and Braunschweig,,,,,,4/25/2019,,100,,,,,,,,,Bsal Consortium Germany,,,,,,,,,,,female,,female,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/Dgu2fb1a0c9015cf25fc39277f9b5e3bcec4,https://n2t.net/ark:/21547/Dgt2BsalGer5509_HO_2019_003,2014-2020,354
Bsal Consortium Germany,Germany,Holderbach,2019,50.548397,6.292036,BsalGer5507_HO_2019_001,LivingSpecimen,Rana,temporaria,swabbing,quantitative PCR,Bsal,NA,FALSE,NA,NA,FALSE,4,25,,,,Universities Trier and Braunschweig,,,,,,4/25/2019,,100,,,,,,,,,Bsal Consortium Germany,,,,,,,,,,,female,,female,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/Dgu20e4e6fcd7f2a7835305fb8d149e4f4a5,https://n2t.net/ark:/21547/Dgt2BsalGer5507_HO_2019_001,2014-2020,354
Bsal Consortium Germany,Germany,Holderbach,2019,50.548397,6.292036,BsalGer5510_HO_2019_004,LivingSpecimen,Bufo,bufo,swabbing,quantitative PCR,Bsal,NA,FALSE,NA,NA,FALSE,4,25,,,,Universities Trier and Braunschweig,,,,,,4/25/2019,,100,,,,,,,,,Bsal Consortium Germany,,,,,,,,,,,female,,female,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/Dgu232ce557b889894dfd480db0d288979b8,https://n2t.net/ark:/21547/Dgt2BsalGer5510_HO_2019_004,2014-2020,354
Bsal Consortium Germany,Germany,Mauel (Steuenbach),2016,50.080676,6.390217,BsalGer2671_140,LivingSpecimen,Salamandra,salamandra,swabbing,quantitative PCR,Bsal,NA,FALSE,NA,NA,FALSE,4,13,,,,Universities Trier and Braunschweig,,,,,,4/13/2016,,100,,,,,,,,,Bsal Consortium Germany,,,,,,,,,,,not determined,,not determined,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/Dgu2f491a47afab484d15de7c6d4c9fe437d,https://n2t.net/ark:/21547/Dgt2BsalGer2671_140,2014-2020,354
Bsal Consortium Germany,Germany,Mauel (Steuenbach),2016,50.080676,6.390217,BsalGer2666_135,LivingSpecimen,Salamandra,salamandra,swabbing,quantitative PCR,Bsal,NA,FALSE,NA,NA,FALSE,4,13,,,,Universities Trier and Braunschweig,,,,,,4/13/2016,,100,,,,,,,,,Bsal Consortium Germany,,,,,,,,,,,not determined,,not determined,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/Dgu2d9eabf68c4ec0bd99b984c7db3a665a9,https://n2t.net/ark:/21547/Dgt2BsalGer2666_135,2014-2020,354
Bsal Consortium Germany,Germany,Mauel (Steuenbach),2016,50.080676,6.390217,BsalGer2667_136,LivingSpecimen,Salamandra,salamandra,swabbing,quantitative PCR,Bsal,NA,FALSE,NA,NA,FALSE,4,13,,,,Universities Trier and Braunschweig,,,,,,4/13/2016,,100,,,,,,,,,Bsal Consortium Germany,,,,,,,,,,,not determined,,not determined,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/Dgu2d50b43eb3f0f4a72b8a80088b1edf78e,https://n2t.net/ark:/21547/Dgt2BsalGer2667_136,2014-2020,354
Bsal Consortium Germany,Germany,Mauel (Steuenbach),2016,50.080676,6.390217,BsalGer2668_137,LivingSpecimen,Salamandra,salamandra,swabbing,quantitative PCR,Bsal,NA,FALSE,NA,NA,FALSE,4,13,,,,Universities Trier and Braunschweig,,,,,,4/13/2016,,100,,,,,,,,,Bsal Consortium Germany,,,,,,,,,,,not determined,,not determined,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/Dgu23bb26fe14acf81e65aeb8ffde7667cfc,https://n2t.net/ark:/21547/Dgt2BsalGer2668_137,2014-2020,354
Bsal Consortium Germany,Germany,Mauel (Steuenbach),2016,50.080676,6.390217,BsalGer2669_138,LivingSpecimen,Salamandra,salamandra,swabbing,quantitative PCR,Bsal,NA,FALSE,NA,NA,FALSE,4,13,,,,Universities Trier and Braunschweig,,,,,,4/13/2016,,100,,,,,,,,,Bsal Consortium Germany,,,,,,,,,,,not determined,,not determined,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/Dgu23b84e560eb585a4ed1899fae00193257,https://n2t.net/ark:/21547/Dgt2BsalGer2669_138,2014-2020,354
Bsal Consortium Germany,Germany,Mauel (Steuenbach),2016,50.080676,6.390217,BsalGer2670_139,LivingSpecimen,Salamandra,salamandra,swabbing,quantitative PCR,Bsal,NA,FALSE,NA,NA,FALSE,4,13,,,,Universities Trier and Braunschweig,,,,,,4/13/2016,,100,,,,,,,,,Bsal Consortium Germany,,,,,,,,,,,not determined,,not determined,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/Dgu2fdc90c38feb579b5ae3da18a21f8b41a,https://n2t.net/ark:/21547/Dgt2BsalGer2670_139,2014-2020,354
Bsal Consortium Germany,Germany,Mauel (Steuenbach),2016,50.080676,6.390217,BsalGer2672_141,LivingSpecimen,Salamandra,salamandra,swabbing,quantitative PCR,Bsal,NA,FALSE,NA,NA,FALSE,4,13,,,,Universities Trier and Braunschweig,,,,,,4/13/2016,,100,,,,,,,,,Bsal Consortium Germany,,,,,,,,,,,not determined,,not determined,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/Dgu2d1c7a92bfd5f7803382ccfeb1da9a30d,https://n2t.net/ark:/21547/Dgt2BsalGer2672_141,2014-2020,354
Bsal Consortium Germany,Germany,Läuskopfbach,2017,50.057222,6.434027,BsalGer0796_M188,LivingSpecimen,Lissotriton,helveticus,swabbing,quantitative PCR,Bsal,NA,FALSE,NA,NA,FALSE,5,2,,,,Universities Trier and Braunschweig,,,,,,5/2/2017,,100,,,,,,,,,Bsal Consortium Germany,,,,,,,,,,,male,,male,1,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/Dgu229e5c9812e5af5e77e210c8b6c6fdcb9,https://n2t.net/ark:/21547/Dgt2BsalGer0796_M188,2014-2020,354
Bsal Consortium Germany,Germany,Läuskopfbach,2017,50.057222,6.434027,BsalGer0797_M189,LivingSpecimen,Lissotriton,helveticus,swabbing,quantitative PCR,Bsal,NA,FALSE,NA,NA,FALSE,5,2,,,,Universities Trier and Braunschweig,,,,,,5/2/2017,,100,,,,,,,,,Bsal Consortium Germany,,,,,,,,,,,male,,male,1,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/Dgu28ec68dc2f56e9721cd4afd3ea4f34c73,https://n2t.net/ark:/21547/Dgt2BsalGer0797_M189,2014-2020,354
Bsal Consortium Germany,Germany,Läuskopfbach,2017,50.057222,6.434027,BsalGer0798_M190,LivingSpecimen,Lissotriton,helveticus,swabbing,quantitative PCR,Bsal,NA,FALSE,NA,NA,FALSE,5,2,,,,Universities Trier and Braunschweig,,,,,,5/2/2017,,100,,,,,,,,,Bsal Consortium Germany,,,,,,,,,,,male,,male,1,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/Dgu25995dff97d9961f371fe53ebedebf794,https://n2t.net/ark:/21547/Dgt2BsalGer0798_M190,2014-2020,354
Bsal Consortium Germany,Germany,Läuskopfbach,2017,50.057222,6.434027,BsalGer0795_M187,LivingSpecimen,Lissotriton,helveticus,swabbing,quantitative PCR,Bsal,NA,FALSE,NA,NA,FALSE,5,2,,,,Universities Trier and Braunschweig,,,,,,5/2/2017,,100,,,,,,,,,Bsal Consortium Germany,,,,,,,,,,,male,,male,1,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/Dgu28b8913c138eb8cb996ae958e70fc4501,https://n2t.net/ark:/21547/Dgt2BsalGer0795_M187,2014-2020,354
Bsal Consortium Germany,Germany,Im Lottental,2019,51.437,7.257333,BsalGer3813_BO14,LivingSpecimen,Salamandra,salamandra,swabbing,quantitative PCR,Bsal,NA,FALSE,NA,NA,FALSE,3,4,,,,Universities Trier and Braunschweig,,,,,,3/4/2019,,100,,,,,,,,,Bsal Consortium Germany,,,,,,,,,,,not determined,,not determined,1,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/Dgu27133f3ccd456cf5b45dfb58db2aac950,https://n2t.net/ark:/21547/Dgt2BsalGer3813_BO14,2014-2020,354
