materialSampleID,country,ADM0,ADM1,ADM2,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,minimumElevationInMeters,yearCollected,monthCollected,dayCollected,genus,species,scientific,nativeStatus,susceptibility,basisOfRecord,sampleType,diseaseTested,testMethod,BdDetected,BsalDetected,BdLoad,BsalLoad,fatal,diagnosticLab,individualCount,specimenDisposition,lifeStage,sex,soilMoisture,tmin,tmax,prec,bio1,bio2,bio3,bio4,bio5,bio6,bio7,bio8,bio9,bio10,bio11,bio12,bio13,bio14,bio15,bio16,bio17,bio18,bio19,collectorList,Sample_bcid,expeditionCode,projectId
CM0083,Spain,,NA,NA,41.62194726,2.484326567,NA,NA,2019,3,28,Pelophylax,sp.,Pelophylax sp.,NA,NA,LivingSpecimen,swabbing,Bd + Bsal,qPCR,FALSE,FALSE,0,0,FALSE,An Martel,1,Returned,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,An Martel,NA,montnegre,2019
CM0084,Spain,,NA,NA,41.62194726,2.484326567,NA,NA,2019,3,28,Pelophylax,sp.,Pelophylax sp.,NA,NA,LivingSpecimen,swabbing,Bd + Bsal,qPCR,FALSE,FALSE,0,0,FALSE,An Martel,1,Returned,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,An Martel,NA,montnegre,2019
CM0085,Spain,,NA,NA,41.62194726,2.484326567,NA,NA,2019,3,28,Pelophylax,sp.,Pelophylax sp.,NA,NA,LivingSpecimen,swabbing,Bd + Bsal,qPCR,FALSE,FALSE,0,0,FALSE,An Martel,1,Returned,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,An Martel,NA,montnegre,2019
DF0582,Spain,,NA,NA,41.62194726,2.484326567,NA,NA,2019,3,28,Salamandra,salamandra,Salamandra salamandra,NA,NA,LivingSpecimen,swabbing,Bd + Bsal,qPCR,FALSE,FALSE,0,0,FALSE,An Martel,1,Returned,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,An Martel,NA,montnegre,2019
DF0583,Spain,,NA,NA,41.62194726,2.484326567,NA,NA,2019,3,28,Salamandra,salamandra,Salamandra salamandra,NA,NA,LivingSpecimen,swabbing,Bd + Bsal,qPCR,FALSE,FALSE,0,0,FALSE,An Martel,1,Returned,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,An Martel,NA,montnegre,2019
CM0031,Spain,,NA,NA,41.62194726,2.484326567,NA,NA,2019,3,28,Salamandra,salamandra,Salamandra salamandra,NA,NA,LivingSpecimen,swabbing,Bd + Bsal,qPCR,FALSE,FALSE,0,0,FALSE,An Martel,1,Returned,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,An Martel,NA,montnegre,2019
CM0032,Spain,,NA,NA,41.62194726,2.484326567,NA,NA,2019,3,28,Salamandra,salamandra,Salamandra salamandra,NA,NA,LivingSpecimen,swabbing,Bd + Bsal,qPCR,FALSE,FALSE,0,0,FALSE,An Martel,1,Returned,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,An Martel,NA,montnegre,2019
CM0033,Spain,,NA,NA,41.62194726,2.484326567,NA,NA,2019,3,28,Salamandra,salamandra,Salamandra salamandra,NA,NA,LivingSpecimen,swabbing,Bd + Bsal,qPCR,FALSE,FALSE,0,0,FALSE,An Martel,1,Returned,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,An Martel,NA,montnegre,2019
CM0034,Spain,,NA,NA,41.62194726,2.484326567,NA,NA,2019,3,28,Salamandra,salamandra,Salamandra salamandra,NA,NA,LivingSpecimen,swabbing,Bd + Bsal,qPCR,FALSE,FALSE,0,0,FALSE,An Martel,1,Returned,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,An Martel,NA,montnegre,2019
CM0035,Spain,,NA,NA,41.62194726,2.484326567,NA,NA,2019,3,28,Salamandra,salamandra,Salamandra salamandra,NA,NA,LivingSpecimen,swabbing,Bd + Bsal,qPCR,FALSE,FALSE,0,0,FALSE,An Martel,1,Returned,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,An Martel,NA,montnegre,2019
CM0036,Spain,,NA,NA,41.62194726,2.484326567,NA,NA,2019,3,28,Salamandra,salamandra,Salamandra salamandra,NA,NA,LivingSpecimen,swabbing,Bd + Bsal,qPCR,FALSE,FALSE,0,0,FALSE,An Martel,1,Returned,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,An Martel,NA,montnegre,2019
CM0078,Spain,,NA,NA,41.62194726,2.484326567,NA,NA,2019,3,28,Salamandra,salamandra,Salamandra salamandra,NA,NA,LivingSpecimen,swabbing,Bd + Bsal,qPCR,FALSE,FALSE,0,0,FALSE,An Martel,1,Returned,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,An Martel,NA,montnegre,2019
CM0096,Spain,,NA,NA,41.62194726,2.484326567,NA,NA,2019,3,28,Salamandra,salamandra,Salamandra salamandra,NA,NA,LivingSpecimen,swabbing,Bd + Bsal,qPCR,FALSE,FALSE,0,0,FALSE,An Martel,1,Returned,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,An Martel,NA,montnegre,2019
CM0097,Spain,,NA,NA,41.62194726,2.484326567,NA,NA,2019,3,28,Salamandra,salamandra,Salamandra salamandra,NA,NA,LivingSpecimen,swabbing,Bd + Bsal,qPCR,FALSE,FALSE,0,0,FALSE,An Martel,1,Returned,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,An Martel,NA,montnegre,2019
CM0098,Spain,,NA,NA,41.62194726,2.484326567,NA,NA,2019,3,28,Salamandra,salamandra,Salamandra salamandra,NA,NA,LivingSpecimen,swabbing,Bd + Bsal,qPCR,FALSE,FALSE,0,0,FALSE,An Martel,1,Returned,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,An Martel,NA,montnegre,2019
CM0099,Spain,,NA,NA,41.62194726,2.484326567,NA,NA,2019,3,28,Salamandra,salamandra,Salamandra salamandra,NA,NA,LivingSpecimen,swabbing,Bd + Bsal,qPCR,FALSE,FALSE,0,0,FALSE,An Martel,1,Returned,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,An Martel,NA,montnegre,2019
CM0079,Spain,,NA,NA,41.62194726,2.484326567,NA,NA,2019,3,28,Salamandra,salamandra,Salamandra salamandra,NA,NA,LivingSpecimen,swabbing,Bd + Bsal,qPCR,FALSE,FALSE,0,0,FALSE,An Martel,1,Returned,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,An Martel,NA,montnegre,2019
CM0086,Spain,,NA,NA,41.62194726,2.484326567,NA,NA,2019,3,28,Salamandra,salamandra,Salamandra salamandra,NA,NA,LivingSpecimen,swabbing,Bd + Bsal,qPCR,FALSE,FALSE,0,0,FALSE,An Martel,1,Returned,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,An Martel,NA,montnegre,2019
CM0087,Spain,,NA,NA,41.62194726,2.484326567,NA,NA,2019,3,28,Salamandra,salamandra,Salamandra salamandra,NA,NA,LivingSpecimen,swabbing,Bd + Bsal,qPCR,FALSE,FALSE,0,0,FALSE,An Martel,1,Returned,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,An Martel,NA,montnegre,2019
CM0088,Spain,,NA,NA,41.62194726,2.484326567,NA,NA,2019,3,28,Salamandra,salamandra,Salamandra salamandra,NA,NA,LivingSpecimen,swabbing,Bd + Bsal,qPCR,FALSE,FALSE,0,0,FALSE,An Martel,1,Returned,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,An Martel,NA,montnegre,2019
CM0089,Spain,,NA,NA,41.62194726,2.484326567,NA,NA,2019,3,28,Salamandra,salamandra,Salamandra salamandra,NA,NA,LivingSpecimen,swabbing,Bd + Bsal,qPCR,FALSE,FALSE,0,0,FALSE,An Martel,1,Returned,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,An Martel,NA,montnegre,2019
CM0090,Spain,,NA,NA,41.62194726,2.484326567,NA,NA,2019,3,28,Salamandra,salamandra,Salamandra salamandra,NA,NA,LivingSpecimen,swabbing,Bd + Bsal,qPCR,FALSE,FALSE,0,0,FALSE,An Martel,1,Returned,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,An Martel,NA,montnegre,2019
CM0091,Spain,,NA,NA,41.62194726,2.484326567,NA,NA,2019,3,28,Salamandra,salamandra,Salamandra salamandra,NA,NA,LivingSpecimen,swabbing,Bd + Bsal,qPCR,FALSE,FALSE,0,0,FALSE,An Martel,1,Returned,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,An Martel,NA,montnegre,2019
CM0092,Spain,,NA,NA,41.62194726,2.484326567,NA,NA,2019,3,28,Salamandra,salamandra,Salamandra salamandra,NA,NA,LivingSpecimen,swabbing,Bd + Bsal,qPCR,FALSE,FALSE,0,0,FALSE,An Martel,1,Returned,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,An Martel,NA,montnegre,2019
CM0093,Spain,,NA,NA,41.62194726,2.484326567,NA,NA,2019,3,28,Salamandra,salamandra,Salamandra salamandra,NA,NA,LivingSpecimen,swabbing,Bd + Bsal,qPCR,FALSE,FALSE,0,0,FALSE,An Martel,1,Returned,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,An Martel,NA,montnegre,2019
CM0094,Spain,,NA,NA,41.62194726,2.484326567,NA,NA,2019,3,28,Salamandra,salamandra,Salamandra salamandra,NA,NA,LivingSpecimen,swabbing,Bd + Bsal,qPCR,FALSE,FALSE,0,0,FALSE,An Martel,1,Returned,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,An Martel,NA,montnegre,2019
CM0071,Spain,,NA,NA,41.62194726,2.484326567,NA,NA,2019,3,28,Triturus ,anatolicus,Triturus anatolicus,NA,NA,LivingSpecimen,swabbing,Bd + Bsal,qPCR,FALSE,FALSE,0,0,TRUE,An Martel,1,Removed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,An Martel,NA,montnegre,2019
CM0069,Spain,,NA,NA,41.62194726,2.484326567,NA,NA,2019,3,28,Triturus ,anatolicus x marmoratus,Triturus anatolicus x marmoratus,NA,NA,LivingSpecimen,swabbing,Bd + Bsal,qPCR,FALSE,FALSE,0,0,TRUE,An Martel,1,Removed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,An Martel,NA,montnegre,2019
CM0072,Spain,,NA,NA,41.62194726,2.484326567,NA,NA,2019,3,28,Triturus ,anatolicus x marmoratus,Triturus anatolicus x marmoratus,NA,NA,LivingSpecimen,swabbing,Bd + Bsal,qPCR,FALSE,FALSE,0,0,TRUE,An Martel,1,Removed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,An Martel,NA,montnegre,2019
CM0073,Spain,,NA,NA,41.62194726,2.484326567,NA,NA,2019,3,28,Triturus ,anatolicus x marmoratus,Triturus anatolicus x marmoratus,NA,NA,LivingSpecimen,swabbing,Bd + Bsal,qPCR,FALSE,FALSE,0,0,TRUE,An Martel,1,Removed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,An Martel,NA,montnegre,2019
CM0029,Spain,,NA,NA,41.62194726,2.484326567,NA,NA,2019,3,28,Triturus ,marmoratus,Triturus marmoratus,NA,NA,LivingSpecimen,swabbing,Bd + Bsal,qPCR,FALSE,FALSE,0,0,TRUE,An Martel,1,Removed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,An Martel,NA,montnegre,2019
CM0070,Spain,,NA,NA,41.62194726,2.484326567,NA,NA,2019,3,28,Triturus ,marmoratus,Triturus marmoratus,NA,NA,LivingSpecimen,swabbing,Bd + Bsal,qPCR,FALSE,FALSE,0,0,TRUE,An Martel,1,Removed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,An Martel,NA,montnegre,2019
CM0074,Spain,,NA,NA,41.62194726,2.484326567,NA,NA,2019,3,28,Triturus ,marmoratus,Triturus marmoratus,NA,NA,LivingSpecimen,swabbing,Bd + Bsal,qPCR,FALSE,FALSE,0,0,TRUE,An Martel,1,Removed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,An Martel,NA,montnegre,2019
CM0075,Spain,,NA,NA,41.62194726,2.484326567,NA,NA,2019,3,28,Triturus ,marmoratus,Triturus marmoratus,NA,NA,LivingSpecimen,swabbing,Bd + Bsal,qPCR,FALSE,FALSE,0,0,TRUE,An Martel,1,Removed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,An Martel,NA,montnegre,2019
CM0076,Spain,,NA,NA,41.62194726,2.484326567,NA,NA,2019,3,28,Triturus ,marmoratus,Triturus marmoratus,NA,NA,LivingSpecimen,swabbing,Bd + Bsal,qPCR,FALSE,FALSE,0,0,TRUE,An Martel,1,Removed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,An Martel,NA,montnegre,2019
DF0585,Spain,,NA,NA,41.62194726,2.484326567,NA,NA,2019,4,2,Alytes,obstetricans,Alytes obstetricans,NA,NA,LivingSpecimen,swabbing,Bd + Bsal,qPCR,FALSE,FALSE,0,0,TRUE,An Martel,1,Removed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,An Martel,NA,montnegre,2019
DF0635,Spain,,NA,NA,41.62194726,2.484326567,NA,NA,2019,4,2,Ichthyosaura ,alpestris,Ichthyosaura alpestris,NA,NA,LivingSpecimen,swabbing,Bd + Bsal,qPCR,FALSE,FALSE,0,0,TRUE,An Martel,1,Removed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,An Martel,NA,montnegre,2019
DF0636,Spain,,NA,NA,41.62194726,2.484326567,NA,NA,2019,4,2,Ichthyosaura ,alpestris,Ichthyosaura alpestris,NA,NA,LivingSpecimen,swabbing,Bd + Bsal,qPCR,FALSE,FALSE,0,0,TRUE,An Martel,1,Removed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,An Martel,NA,montnegre,2019
DF0637,Spain,,NA,NA,41.62194726,2.484326567,NA,NA,2019,4,2,Ichthyosaura ,alpestris,Ichthyosaura alpestris,NA,NA,LivingSpecimen,swabbing,Bd + Bsal,qPCR,FALSE,FALSE,0,0,TRUE,An Martel,1,Removed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,An Martel,NA,montnegre,2019
DF0633,Spain,,NA,NA,41.62194726,2.484326567,NA,NA,2019,4,2,Pelophylax,sp.,Pelophylax sp.,NA,NA,LivingSpecimen,swabbing,Bd + Bsal,qPCR,FALSE,FALSE,0,0,TRUE,An Martel,1,Removed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,An Martel,NA,montnegre,2019
DF0634,Spain,,NA,NA,41.62194726,2.484326567,NA,NA,2019,4,2,Pelophylax,sp.,Pelophylax sp.,NA,NA,LivingSpecimen,swabbing,Bd + Bsal,qPCR,FALSE,FALSE,0,0,TRUE,An Martel,1,Removed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,An Martel,NA,montnegre,2019
DF0586,Spain,,NA,NA,41.62194726,2.484326567,NA,NA,2019,4,2,Triturus ,marmoratus,Triturus marmoratus,NA,NA,LivingSpecimen,swabbing,Bd + Bsal,qPCR,FALSE,FALSE,0,0,TRUE,An Martel,1,Removed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,An Martel,NA,montnegre,2019
DF0587,Spain,,NA,NA,41.62194726,2.484326567,NA,NA,2019,4,2,Triturus ,marmoratus,Triturus marmoratus,NA,NA,LivingSpecimen,swabbing,Bd + Bsal,qPCR,FALSE,FALSE,0,0,TRUE,An Martel,1,Removed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,An Martel,NA,montnegre,2019
DF0588,Spain,,NA,NA,41.62194726,2.484326567,NA,NA,2019,4,2,Triturus ,marmoratus,Triturus marmoratus,NA,NA,LivingSpecimen,swabbing,Bd + Bsal,qPCR,FALSE,FALSE,0,0,TRUE,An Martel,1,Removed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,An Martel,NA,montnegre,2019
DF0589,Spain,,NA,NA,41.62194726,2.484326567,NA,NA,2019,4,2,Triturus ,marmoratus,Triturus marmoratus,NA,NA,LivingSpecimen,swabbing,Bd + Bsal,qPCR,FALSE,FALSE,0,0,TRUE,An Martel,1,Removed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,An Martel,NA,montnegre,2019
DF0590,Spain,,NA,NA,41.62194726,2.484326567,NA,NA,2019,4,2,Triturus ,marmoratus,Triturus marmoratus,NA,NA,LivingSpecimen,swabbing,Bd + Bsal,qPCR,FALSE,FALSE,0,0,TRUE,An Martel,1,Removed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,An Martel,NA,montnegre,2019
DF0591,Spain,,NA,NA,41.62194726,2.484326567,NA,NA,2019,4,2,Triturus ,marmoratus,Triturus marmoratus,NA,NA,LivingSpecimen,swabbing,Bd + Bsal,qPCR,FALSE,FALSE,0,0,TRUE,An Martel,1,Removed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,An Martel,NA,montnegre,2019
DF0592,Spain,,NA,NA,41.62194726,2.484326567,NA,NA,2019,4,2,Triturus ,marmoratus,Triturus marmoratus,NA,NA,LivingSpecimen,swabbing,Bd + Bsal,qPCR,FALSE,FALSE,0,0,TRUE,An Martel,1,Removed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,An Martel,NA,montnegre,2019
DF0593,Spain,,NA,NA,41.62194726,2.484326567,NA,NA,2019,4,2,Triturus ,marmoratus,Triturus marmoratus,NA,NA,LivingSpecimen,swabbing,Bd + Bsal,qPCR,FALSE,FALSE,0,0,TRUE,An Martel,1,Removed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,An Martel,NA,montnegre,2019
DF0594,Spain,,NA,NA,41.62194726,2.484326567,NA,NA,2019,4,2,Triturus ,marmoratus,Triturus marmoratus,NA,NA,LivingSpecimen,swabbing,Bd + Bsal,qPCR,FALSE,FALSE,0,0,TRUE,An Martel,1,Removed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,An Martel,NA,montnegre,2019
DF0595,Spain,,NA,NA,41.62194726,2.484326567,NA,NA,2019,4,2,Triturus ,marmoratus,Triturus marmoratus,NA,NA,LivingSpecimen,swabbing,Bd + Bsal,qPCR,FALSE,FALSE,0,0,TRUE,An Martel,1,Removed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,An Martel,NA,montnegre,2019
DF0596,Spain,,NA,NA,41.62194726,2.484326567,NA,NA,2019,4,2,Triturus ,marmoratus,Triturus marmoratus,NA,NA,LivingSpecimen,swabbing,Bd + Bsal,qPCR,FALSE,FALSE,0,0,TRUE,An Martel,1,Removed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,An Martel,NA,montnegre,2019
DF0597,Spain,,NA,NA,41.62194726,2.484326567,NA,NA,2019,4,2,Triturus ,marmoratus,Triturus marmoratus,NA,NA,LivingSpecimen,swabbing,Bd + Bsal,qPCR,FALSE,FALSE,0,0,TRUE,An Martel,1,Removed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,An Martel,NA,montnegre,2019
DF0598,Spain,,NA,NA,41.62194726,2.484326567,NA,NA,2019,4,2,Triturus ,marmoratus,Triturus marmoratus,NA,NA,LivingSpecimen,swabbing,Bd + Bsal,qPCR,FALSE,FALSE,0,0,TRUE,An Martel,1,Removed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,An Martel,NA,montnegre,2019
DF0599,Spain,,NA,NA,41.62194726,2.484326567,NA,NA,2019,4,2,Triturus ,marmoratus,Triturus marmoratus,NA,NA,LivingSpecimen,swabbing,Bd + Bsal,qPCR,FALSE,FALSE,0,0,TRUE,An Martel,1,Removed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,An Martel,NA,montnegre,2019
DF0600,Spain,,NA,NA,41.62194726,2.484326567,NA,NA,2019,4,2,Triturus ,marmoratus,Triturus marmoratus,NA,NA,LivingSpecimen,swabbing,Bd + Bsal,qPCR,FALSE,FALSE,0,0,TRUE,An Martel,1,Removed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,An Martel,NA,montnegre,2019
DF0601,Spain,,NA,NA,41.62194726,2.484326567,NA,NA,2019,4,2,Triturus ,marmoratus,Triturus marmoratus,NA,NA,LivingSpecimen,swabbing,Bd + Bsal,qPCR,FALSE,FALSE,0,0,TRUE,An Martel,1,Removed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,An Martel,NA,montnegre,2019
DF0602,Spain,,NA,NA,41.62194726,2.484326567,NA,NA,2019,4,2,Triturus ,marmoratus,Triturus marmoratus,NA,NA,LivingSpecimen,swabbing,Bd + Bsal,qPCR,FALSE,FALSE,0,0,TRUE,An Martel,1,Removed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,An Martel,NA,montnegre,2019
DF0603,Spain,,NA,NA,41.62194726,2.484326567,NA,NA,2019,4,2,Triturus ,marmoratus,Triturus marmoratus,NA,NA,LivingSpecimen,swabbing,Bd + Bsal,qPCR,FALSE,FALSE,0,0,TRUE,An Martel,1,Removed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,An Martel,NA,montnegre,2019
DF0604,Spain,,NA,NA,41.62194726,2.484326567,NA,NA,2019,4,2,Triturus ,marmoratus,Triturus marmoratus,NA,NA,LivingSpecimen,swabbing,Bd + Bsal,qPCR,FALSE,FALSE,0,0,TRUE,An Martel,1,Removed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,An Martel,NA,montnegre,2019
DF0605,Spain,,NA,NA,41.62194726,2.484326567,NA,NA,2019,4,2,Triturus ,marmoratus,Triturus marmoratus,NA,NA,LivingSpecimen,swabbing,Bd + Bsal,qPCR,FALSE,FALSE,0,0,TRUE,An Martel,1,Removed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,An Martel,NA,montnegre,2019
DF0606,Spain,,NA,NA,41.62194726,2.484326567,NA,NA,2019,4,2,Triturus ,marmoratus,Triturus marmoratus,NA,NA,LivingSpecimen,swabbing,Bd + Bsal,qPCR,FALSE,TRUE,0,56000,TRUE,An Martel,1,Removed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,An Martel,NA,montnegre,2019
